FlightID,RouteID,DepartureDateTime,AircraftType,TotalCapacity,FlightStatus,FuelCost,CrewCost,AirportCost,OtherOperatingCost
F001120,R001,2025-03-17 18:45:00,Boeing 737,160,Completed,12550.0,4755.9,1531.73,655.54
F001121,R002,2025-03-17 13:00:00,Airbus A320,180,Completed,13421.01,4998.06,1512.04,980.19
F001122,R003,2025-03-17 21:00:00,Airbus A320,180,Completed,9640.78,3563.7,2266.86,749.47
F001123,R003,2025-03-17 09:30:00,Boeing 737,160,Completed,10490.75,3665.85,2210.84,1282.72
F001124,R004,2025-03-17 22:15:00,Boeing 737,160,Cancelled,11153.18,3725.67,2451.72,729.38
F001125,R005,2025-03-17 18:00:00,Airbus A320,180,Completed,3587.43,1238.98,2139.45,1116.47
F001126,R006,2025-03-17 07:45:00,Airbus A320,180,Completed,3283.32,1211.78,2970.19,721.78
F001127,R007,2025-03-17 21:00:00,Airbus A320,180,Completed,3626.94,1256.91,1903.87,780.56
F001128,R007,2025-03-17 17:45:00,Boeing 737,160,Completed,3398.47,1224.0,1561.33,552.13
F001129,R008,2025-03-17 12:30:00,Airbus A320,180,Completed,3370.49,1295.66,2146.36,752.26
F001130,R008,2025-03-17 21:30:00,Airbus A320,180,Completed,3387.55,1230.32,1520.49,1051.77
F001131,R009,2025-03-17 16:30:00,Airbus A320,180,Completed,1078.47,377.33,2407.07,738.25
F001132,R010,2025-03-17 12:45:00,Boeing 737,160,Delayed,1108.15,360.18,2613.88,620.35
F001133,R010,2025-03-17 12:15:00,Airbus A320,180,Completed,1116.03,358.1,2319.87,842.9
F001134,R001,2025-03-18 12:15:00,Boeing 737,160,Completed,12599.27,4909.52,2567.4,1391.59
F001135,R001,2025-03-18 17:30:00,Airbus A320,180,Delayed,13966.06,4760.63,2154.19,982.82
F001136,R002,2025-03-18 11:30:00,Boeing 737,160,Completed,13039.84,5175.62,1591.19,1472.47
F001137,R003,2025-03-18 18:45:00,Boeing 737,160,Completed,9473.8,3784.57,2076.23,1279.37
F001138,R004,2025-03-18 14:15:00,Boeing 737,160,Delayed,9145.01,3718.54,2388.17,508.86
F001139,R004,2025-03-18 22:45:00,Airbus A320,180,Completed,9753.8,3588.75,2562.38,1052.15
F001140,R005,2025-03-18 13:00:00,Boeing 737,160,Completed,3130.99,1204.59,2913.07,777.76
F001141,R006,2025-03-18 14:00:00,Boeing 737,160,Completed,3586.86,1153.54,1674.28,1148.65
F001142,R007,2025-03-18 16:00:00,Airbus A320,180,Delayed,3682.09,1270.25,2417.22,824.64
F001143,R007,2025-03-18 07:00:00,Airbus A320,180,Completed,3327.56,1341.64,1765.1,1471.6
F001144,R008,2025-03-18 18:30:00,Boeing 737,160,Completed,3748.91,1246.19,1903.19,1081.66
F001145,R009,2025-03-18 10:45:00,Boeing 737,160,Delayed,1075.77,371.53,1722.5,979.01
F001146,R009,2025-03-18 21:15:00,Airbus A320,180,Delayed,963.71,387.55,1783.29,990.52
F001147,R010,2025-03-18 15:00:00,Airbus A320,180,Completed,959.16,361.95,2091.3,1107.82
F001148,R001,2025-03-19 10:00:00,Airbus A320,180,Completed,12918.95,5152.52,2955.58,600.23
F001149,R002,2025-03-19 06:00:00,Airbus A320,180,Completed,13296.66,4756.97,1520.33,1330.52
F001150,R003,2025-03-19 10:15:00,Boeing 737,160,Completed,9681.2,3853.93,2399.46,1292.4
F001151,R004,2025-03-19 09:30:00,Boeing 737,160,Completed,9548.53,3684.77,2344.28,944.33
F001152,R005,2025-03-19 15:30:00,Airbus A320,180,Completed,3041.26,1135.24,2538.06,1127.49
F001153,R006,2025-03-19 06:00:00,Boeing 737,160,Completed,3296.17,1140.78,2829.69,915.28
F001154,R007,2025-03-19 13:00:00,Boeing 737,160,Completed,3474.12,1236.79,2483.05,725.88
F001155,R008,2025-03-19 09:45:00,Boeing 737,160,Completed,3871.54,1246.68,2934.7,781.81
F001156,R008,2025-03-19 08:30:00,Boeing 737,160,Completed,3427.13,1336.45,1627.21,543.35
F001157,R009,2025-03-19 11:45:00,Airbus A320,180,Completed,1048.99,380.71,1725.33,1167.27
F001158,R010,2025-03-19 15:30:00,Boeing 737,160,Completed,981.41,373.97,2053.67,765.4
F001159,R010,2025-03-19 08:00:00,Boeing 737,160,Completed,1085.64,360.78,1721.67,946.7
F001160,R001,2025-03-20 08:00:00,Airbus A320,180,Completed,14863.72,4840.35,1635.67,1494.77
F001161,R001,2025-03-20 11:45:00,Airbus A320,180,Completed,13120.59,4912.3,2540.13,913.94
F001162,R002,2025-03-20 10:15:00,Airbus A320,180,Delayed,13391.05,4948.57,2300.66,1032.47
F001163,R002,2025-03-20 13:45:00,Boeing 737,160,Completed,13832.92,4911.31,2366.81,1193.5
F001164,R003,2025-03-20 08:15:00,Airbus A320,180,Completed,9143.52,3874.35,1525.73,1058.37
F001165,R004,2025-03-20 09:00:00,Airbus A320,180,Completed,9870.46,3820.97,2667.97,639.35
F001166,R005,2025-03-20 10:45:00,Boeing 737,160,Completed,3078.0,1155.28,2620.49,617.24
F001167,R005,2025-03-20 10:45:00,Boeing 737,160,Completed,3395.15,1179.06,1581.13,606.01
F001168,R006,2025-03-20 21:15:00,Boeing 737,160,Completed,3036.28,1145.38,1867.57,512.48
F001169,R007,2025-03-20 10:15:00,Airbus A320,180,Completed,3697.23,1313.81,2547.85,799.51
F001170,R007,2025-03-20 19:30:00,Airbus A320,180,Completed,3723.91,1307.03,1930.15,655.89
F001171,R008,2025-03-20 11:15:00,Boeing 737,160,Completed,3452.45,1272.21,2922.36,954.3
F001172,R009,2025-03-20 22:30:00,Boeing 737,160,Completed,1012.8,361.16,2959.68,1021.5
F001173,R009,2025-03-20 10:15:00,Airbus A320,180,Completed,1052.99,363.49,1775.54,1246.0
F001174,R010,2025-03-20 20:45:00,Airbus A320,180,Completed,1059.91,370.45,2070.71,554.67
F001175,R001,2025-03-21 19:15:00,Airbus A320,180,Completed,12546.37,4741.02,2404.79,1346.61
F001176,R001,2025-03-21 06:15:00,Airbus A320,180,Completed,12694.37,4755.2,1817.86,510.98
F001177,R002,2025-03-21 12:15:00,Boeing 737,160,Completed,12905.56,4744.59,2355.18,544.87
F001178,R002,2025-03-21 21:00:00,Boeing 737,160,Completed,13107.69,5169.54,1512.72,856.65
F001179,R003,2025-03-21 18:15:00,Airbus A320,180,Completed,10664.39,3775.32,2960.78,1202.66
F001180,R003,2025-03-21 09:30:00,Airbus A320,180,Completed,10958.16,3693.32,2253.27,1275.06
F001181,R004,2025-03-21 18:45:00,Boeing 737,160,Completed,9726.82,3563.35,2194.66,1385.2
F001182,R005,2025-03-21 13:15:00,Boeing 737,160,Completed,3442.65,1147.73,2945.5,1016.3
F001183,R006,2025-03-21 20:15:00,Airbus A320,180,Completed,3130.34,1202.67,2910.21,540.01
F001184,R006,2025-03-21 18:15:00,Boeing 737,160,Completed,3591.75,1200.7,2937.02,1066.9
F001185,R007,2025-03-21 09:00:00,Boeing 737,160,Completed,3713.28,1257.58,2801.3,1297.38
F001186,R007,2025-03-21 08:45:00,Boeing 737,160,Completed,3493.64,1239.66,1943.41,568.16
F001187,R008,2025-03-21 17:00:00,Boeing 737,160,Completed,3299.29,1316.86,1886.92,973.26
F001188,R008,2025-03-21 14:45:00,Boeing 737,160,Completed,3835.62,1342.47,2232.39,863.47
F001189,R009,2025-03-21 18:45:00,Boeing 737,160,Completed,1016.33,374.47,2436.95,813.65
F001190,R009,2025-03-21 08:45:00,Airbus A320,180,Completed,979.71,388.05,2523.83,1120.61
F001191,R010,2025-03-21 13:00:00,Boeing 737,160,Completed,1101.12,366.17,1737.31,899.28
F001192,R001,2025-03-22 13:45:00,Airbus A320,180,Completed,14073.01,4875.22,2202.73,1035.12
F001193,R002,2025-03-22 09:00:00,Boeing 737,160,Completed,14243.52,5156.64,2883.74,1268.22
F001194,R002,2025-03-22 12:45:00,Airbus A320,180,Completed,12426.77,4872.0,2406.55,712.64
F001195,R003,2025-03-22 09:30:00,Airbus A320,180,Completed,9215.44,3564.9,2204.95,1140.22
F001196,R003,2025-03-22 16:00:00,Airbus A320,180,Completed,9264.41,3805.91,2684.34,1478.56
F001197,R004,2025-03-22 07:15:00,Boeing 737,160,Completed,11072.14,3759.81,1904.77,1135.69
F001198,R005,2025-03-22 10:00:00,Airbus A320,180,Completed,3204.97,1164.04,2568.31,1371.29
F001199,R006,2025-03-22 14:15:00,Boeing 737,160,Completed,3000.7,1235.72,2013.03,1253.18
F001200,R007,2025-03-22 12:30:00,Airbus A320,180,Completed,3512.54,1286.55,2675.79,1465.59
F001201,R008,2025-03-22 17:45:00,Boeing 737,160,Completed,3568.45,1332.48,1797.84,1222.72
F001202,R008,2025-03-22 10:30:00,Airbus A320,180,Completed,3182.95,1332.83,2900.73,999.45
F001203,R009,2025-03-22 09:45:00,Airbus A320,180,Completed,1032.76,355.44,2175.84,1332.51
F001204,R009,2025-03-22 10:45:00,Boeing 737,160,Completed,933.16,383.19,1781.49,1196.45
F001205,R010,2025-03-22 18:15:00,Airbus A320,180,Completed,968.8,362.45,2519.44,1455.1
F001206,R001,2025-03-23 17:00:00,Airbus A320,180,Completed,14692.39,4951.03,2801.64,1199.32
F001207,R001,2025-03-23 20:45:00,Airbus A320,180,Completed,13208.83,5112.45,2138.77,1474.07
F001208,R002,2025-03-23 09:15:00,Airbus A320,180,Completed,13417.52,4790.06,2392.34,1042.76
F001209,R002,2025-03-23 18:30:00,Airbus A320,180,Completed,13977.61,5050.04,2906.85,1405.88
F001210,R003,2025-03-23 08:00:00,Boeing 737,160,Completed,10456.83,3734.92,2116.92,996.4
F001211,R004,2025-03-23 20:00:00,Airbus A320,180,Completed,10867.17,3585.62,2665.32,1051.59
F001212,R005,2025-03-23 12:45:00,Boeing 737,160,Completed,3169.39,1222.9,2195.92,1407.99
F001213,R006,2025-03-23 06:30:00,Boeing 737,160,Completed,3271.94,1160.39,2488.02,807.4
F001214,R006,2025-03-23 19:15:00,Boeing 737,160,Completed,3528.48,1177.85,1523.3,653.38
F001215,R007,2025-03-23 22:30:00,Airbus A320,180,Completed,3293.11,1291.25,2145.03,1055.74
F001216,R007,2025-03-23 18:15:00,Airbus A320,180,Completed,3757.16,1320.63,2366.78,628.87
F001217,R008,2025-03-23 11:45:00,Airbus A320,180,Completed,3537.68,1273.97,1649.37,1301.17
F001218,R008,2025-03-23 22:00:00,Airbus A320,180,Completed,3767.37,1298.32,1890.35,1052.91
F001219,R009,2025-03-23 12:00:00,Boeing 737,160,Completed,930.92,355.73,2655.05,653.05
F001220,R009,2025-03-23 08:45:00,Boeing 737,160,Completed,1078.35,360.18,2180.56,1131.5
F001221,R010,2025-03-23 11:15:00,Boeing 737,160,Completed,986.73,375.32,1867.88,1280.03
F001222,R010,2025-03-23 18:30:00,Boeing 737,160,Delayed,982.21,390.27,2441.16,1138.39
F001223,R001,2025-03-24 09:45:00,Boeing 737,160,Completed,12542.77,4842.32,2841.91,592.78
F001224,R002,2025-03-24 17:15:00,Airbus A320,180,Completed,12525.33,5096.24,2120.62,986.52
F001225,R002,2025-03-24 08:15:00,Airbus A320,180,Completed,13272.88,4857.72,2862.45,1308.55
F001226,R003,2025-03-24 15:00:00,Boeing 737,160,Completed,10477.22,3740.44,2782.21,617.21
F001227,R004,2025-03-24 17:45:00,Boeing 737,160,Completed,9459.32,3781.23,2889.87,692.85
F001228,R004,2025-03-24 06:00:00,Boeing 737,160,Completed,9576.93,3642.12,2847.86,529.5
F001229,R005,2025-03-24 13:00:00,Boeing 737,160,Completed,3115.14,1185.81,2929.84,848.55
F001230,R006,2025-03-24 20:45:00,Airbus A320,180,Completed,3275.27,1176.11,1789.58,672.96
F001231,R006,2025-03-24 14:45:00,Boeing 737,160,Completed,3321.66,1219.65,1967.38,1294.1
F001232,R007,2025-03-24 19:45:00,Airbus A320,180,Completed,3593.42,1252.73,1978.12,607.56
F001233,R007,2025-03-24 18:45:00,Boeing 737,160,Completed,3572.84,1265.84,2449.05,564.27
F001234,R008,2025-03-24 07:30:00,Airbus A320,180,Completed,3379.88,1323.88,2467.65,1465.15
F001235,R009,2025-03-24 18:00:00,Boeing 737,160,Completed,962.66,367.37,2686.34,857.74
F001236,R009,2025-03-24 08:15:00,Airbus A320,180,Completed,1002.16,384.45,1683.46,818.59
F001237,R010,2025-03-24 16:15:00,Airbus A320,180,Delayed,1042.38,367.33,1848.97,566.24
F001238,R001,2025-03-25 12:15:00,Boeing 737,160,Completed,13778.46,5057.05,2919.41,1307.43
F001239,R001,2025-03-25 08:45:00,Airbus A320,180,Completed,13116.42,4860.96,1795.68,1302.73
F001240,R002,2025-03-25 07:30:00,Airbus A320,180,Completed,12575.93,4926.63,2402.15,1091.17
F001241,R002,2025-03-25 13:00:00,Airbus A320,180,Completed,12299.81,5090.24,2363.64,504.65
F001242,R003,2025-03-25 15:15:00,Airbus A320,180,Completed,9212.85,3704.36,2291.27,837.39
F001243,R003,2025-03-25 06:00:00,Airbus A320,180,Completed,9330.85,3803.69,2584.88,774.67
F001244,R004,2025-03-25 18:00:00,Airbus A320,180,Delayed,10140.45,3524.78,1947.67,1483.97
F001245,R004,2025-03-25 21:00:00,Airbus A320,180,Completed,11041.8,3545.33,1836.02,1325.46
F001246,R005,2025-03-25 09:30:00,Airbus A320,180,Completed,3088.19,1139.06,2586.16,1312.28
F001247,R006,2025-03-25 07:30:00,Boeing 737,160,Completed,3012.7,1241.12,1612.56,829.33
F001248,R007,2025-03-25 14:15:00,Boeing 737,160,Completed,3584.34,1233.27,1979.0,648.0
F001249,R007,2025-03-25 19:45:00,Boeing 737,160,Completed,3540.85,1248.74,2216.89,990.1
F001250,R008,2025-03-25 16:45:00,Boeing 737,160,Completed,3237.68,1316.13,2567.07,853.01
F001251,R008,2025-03-25 13:15:00,Boeing 737,160,Completed,3225.93,1281.31,1818.71,1170.5
F001252,R009,2025-03-25 18:15:00,Airbus A320,180,Completed,947.15,363.1,2385.78,1027.64
F001253,R009,2025-03-25 16:30:00,Airbus A320,180,Completed,1060.44,387.01,1658.49,630.06
F001254,R010,2025-03-25 18:45:00,Boeing 737,160,Completed,1086.1,362.33,1916.76,664.2
F001255,R010,2025-03-25 15:00:00,Boeing 737,160,Completed,1020.47,359.31,1665.3,516.59
F001256,R001,2025-03-26 11:30:00,Boeing 737,160,Completed,13547.81,4965.29,2027.94,618.33
F001257,R001,2025-03-26 08:30:00,Airbus A320,180,Delayed,12828.6,4898.98,2146.27,833.74
F001258,R002,2025-03-26 14:30:00,Boeing 737,160,Completed,12385.02,4891.85,2892.03,693.93
F001259,R002,2025-03-26 12:45:00,Boeing 737,160,Delayed,13868.55,4964.63,2240.42,933.57
F001260,R003,2025-03-26 13:00:00,Boeing 737,160,Completed,9371.6,3837.86,2362.85,738.77
F001261,R004,2025-03-26 14:15:00,Airbus A320,180,Completed,9933.51,3544.8,2600.89,1379.53
F001262,R005,2025-03-26 21:15:00,Boeing 737,160,Completed,3453.69,1169.9,1931.99,1096.31
F001263,R005,2025-03-26 06:00:00,Boeing 737,160,Completed,3269.12,1211.82,2215.14,805.32
F001264,R006,2025-03-26 11:30:00,Boeing 737,160,Completed,3049.19,1168.06,2182.82,1462.24
F001265,R007,2025-03-26 19:30:00,Boeing 737,160,Completed,3298.12,1251.72,1615.47,1179.2
F001266,R007,2025-03-26 06:30:00,Airbus A320,180,Completed,3584.14,1280.5,1871.27,609.39
F001267,R008,2025-03-26 15:15:00,Boeing 737,160,Completed,3705.3,1317.29,1649.99,1303.89
F001268,R009,2025-03-26 20:45:00,Airbus A320,180,Completed,1129.25,364.92,2229.74,864.29
F001269,R009,2025-03-26 06:30:00,Airbus A320,180,Completed,1071.73,388.64,2661.79,1356.96
F001270,R010,2025-03-26 09:30:00,Boeing 737,160,Completed,956.07,370.65,1830.38,1494.09
F001271,R010,2025-03-26 17:45:00,Boeing 737,160,Completed,975.92,383.01,2959.94,859.42
F001272,R001,2025-03-27 12:45:00,Boeing 737,160,Completed,14879.7,5136.69,2518.2,1399.22
F001273,R002,2025-03-27 22:15:00,Airbus A320,180,Completed,14729.62,4875.18,1996.79,1089.15
F001274,R002,2025-03-27 14:30:00,Boeing 737,160,Completed,12363.14,4959.94,2014.91,1112.37
F001275,R003,2025-03-27 20:30:00,Airbus A320,180,Completed,9361.45,3510.48,2890.85,647.13
F001276,R003,2025-03-27 10:30:00,Boeing 737,160,Completed,9754.28,3613.83,2699.68,515.59
F001277,R004,2025-03-27 12:30:00,Boeing 737,160,Completed,9245.71,3620.31,2145.48,1160.25
F001278,R005,2025-03-27 07:30:00,Boeing 737,160,Completed,3169.13,1162.25,2788.52,1165.33
F001279,R006,2025-03-27 08:30:00,Boeing 737,160,Completed,3591.03,1151.97,2377.84,580.72
F001280,R007,2025-03-27 07:45:00,Airbus A320,180,Completed,3348.33,1304.88,2079.36,899.11
F001281,R008,2025-03-27 14:30:00,Airbus A320,180,Completed,3295.15,1273.77,2813.9,1304.38
F001282,R009,2025-03-27 12:30:00,Boeing 737,160,Completed,1011.29,362.76,1957.49,797.33
F001283,R010,2025-03-27 11:45:00,Airbus A320,180,Completed,945.41,374.99,2541.2,1003.82
F001284,R010,2025-03-27 17:45:00,Airbus A320,180,Completed,1013.62,371.03,2115.39,527.67
F001285,R001,2025-03-28 19:00:00,Boeing 737,160,Completed,13926.16,4852.18,1863.97,1012.21
F001286,R002,2025-03-28 15:00:00,Airbus A320,180,Completed,12594.11,5034.19,2194.21,1263.0
F001287,R003,2025-03-28 07:00:00,Boeing 737,160,Completed,9686.32,3871.5,1660.57,1094.34
F001288,R003,2025-03-28 15:45:00,Airbus A320,180,Completed,10892.78,3552.24,2376.93,1010.82
F001289,R004,2025-03-28 12:15:00,Airbus A320,180,Completed,9414.68,3837.85,2459.5,654.78
F001290,R005,2025-03-28 06:45:00,Boeing 737,160,Completed,3015.25,1128.6,2405.69,621.03
F001291,R005,2025-03-28 09:15:00,Boeing 737,160,Completed,3008.0,1131.53,2258.71,890.71
F001292,R006,2025-03-28 15:45:00,Airbus A320,180,Delayed,3582.39,1226.05,2762.58,1046.72
F001293,R007,2025-03-28 09:45:00,Boeing 737,160,Completed,3621.53,1241.59,2727.83,1157.47
F001294,R007,2025-03-28 11:15:00,Airbus A320,180,Completed,3511.73,1255.01,1650.03,1088.76
F001295,R008,2025-03-28 14:45:00,Airbus A320,180,Completed,3664.86,1231.66,2125.34,924.83
F001296,R008,2025-03-28 06:30:00,Airbus A320,180,Cancelled,3257.65,1267.82,2370.81,534.08
F001297,R009,2025-03-28 07:30:00,Boeing 737,160,Completed,1021.9,382.34,1915.36,1481.75
F001298,R009,2025-03-28 17:15:00,Airbus A320,180,Completed,1111.3,374.94,2269.57,674.5
F001299,R010,2025-03-28 17:30:00,Airbus A320,180,Completed,1072.76,384.72,1917.51,1262.61
F001300,R001,2025-03-29 18:00:00,Airbus A320,180,Completed,13276.33,4936.02,2488.46,1076.04
F001301,R001,2025-03-29 22:30:00,Boeing 737,160,Delayed,14150.93,4993.98,2371.09,1084.49
F001302,R002,2025-03-29 08:00:00,Boeing 737,160,Completed,14570.9,4781.29,1644.81,606.22
F001303,R002,2025-03-29 21:30:00,Boeing 737,160,Completed,14922.92,5102.73,2598.97,736.62
F001304,R003,2025-03-29 18:45:00,Boeing 737,160,Completed,9263.45,3599.88,1556.13,1249.93
F001305,R004,2025-03-29 17:00:00,Boeing 737,160,Completed,9789.85,3765.37,2066.44,1488.87
F001306,R004,2025-03-29 12:15:00,Airbus A320,180,Completed,10134.93,3758.03,1838.24,1242.15
F001307,R005,2025-03-29 22:15:00,Boeing 737,160,Completed,3320.65,1203.34,2502.99,703.54
F001308,R005,2025-03-29 10:00:00,Airbus A320,180,Completed,3446.28,1196.11,2796.74,840.71
F001309,R006,2025-03-29 12:15:00,Airbus A320,180,Completed,3267.56,1170.95,2849.63,1353.42
F001310,R006,2025-03-29 08:45:00,Airbus A320,180,Completed,3348.98,1232.43,2353.73,627.19
F001311,R007,2025-03-29 09:00:00,Airbus A320,180,Completed,3335.53,1295.01,1996.38,724.02
F001312,R007,2025-03-29 15:30:00,Airbus A320,180,Completed,3668.83,1226.61,2807.21,1468.11
F001313,R008,2025-03-29 13:30:00,Airbus A320,180,Completed,3609.16,1287.89,2837.71,1082.77
F001314,R009,2025-03-29 06:00:00,Airbus A320,180,Delayed,1012.33,362.8,2832.04,559.39
F001315,R009,2025-03-29 12:30:00,Boeing 737,160,Completed,974.12,358.03,2922.0,1404.32
F001316,R010,2025-03-29 17:00:00,Airbus A320,180,Delayed,1048.69,378.2,1620.89,1051.43
F001317,R001,2025-03-30 14:00:00,Boeing 737,160,Completed,12348.17,4953.76,2475.51,931.52
F001318,R002,2025-03-30 13:00:00,Boeing 737,160,Completed,12323.0,5089.5,1794.26,1108.14
F001319,R002,2025-03-30 18:00:00,Airbus A320,180,Completed,12393.2,5081.51,2543.16,929.72
F001320,R003,2025-03-30 10:00:00,Airbus A320,180,Completed,9377.3,3734.7,2855.33,851.79
F001321,R003,2025-03-30 16:45:00,Boeing 737,160,Completed,9621.33,3541.36,1515.07,913.07
F001322,R004,2025-03-30 06:15:00,Boeing 737,160,Completed,9293.27,3554.18,1770.89,543.72
F001323,R005,2025-03-30 13:30:00,Boeing 737,160,Completed,3336.34,1185.47,1683.56,576.8
F001324,R005,2025-03-30 14:15:00,Airbus A320,180,Completed,3401.11,1225.23,2846.46,1358.76
F001325,R006,2025-03-30 15:30:00,Airbus A320,180,Completed,3508.09,1157.61,2839.47,818.86
F001326,R006,2025-03-30 22:00:00,Boeing 737,160,Delayed,3166.79,1177.41,2925.85,986.21
F001327,R007,2025-03-30 12:15:00,Boeing 737,160,Completed,3387.96,1288.79,1684.12,1224.91
F001328,R008,2025-03-30 07:15:00,Airbus A320,180,Completed,3631.2,1276.07,1671.36,998.91
F001329,R009,2025-03-30 14:30:00,Airbus A320,180,Completed,987.44,391.39,1589.58,1354.57
F001330,R010,2025-03-30 21:00:00,Airbus A320,180,Completed,1004.78,356.96,1808.6,684.43
F001331,R010,2025-03-30 19:00:00,Airbus A320,180,Completed,932.09,383.84,2905.84,1410.05
F001332,R001,2025-03-31 14:15:00,Boeing 737,160,Completed,13179.47,5112.97,2151.11,927.55
F001333,R001,2025-03-31 07:00:00,Airbus A320,180,Completed,14844.36,5164.07,1931.13,1490.89
F001334,R002,2025-03-31 19:30:00,Boeing 737,160,Completed,14865.68,4933.83,2988.92,738.23
F001335,R002,2025-03-31 06:30:00,Airbus A320,180,Completed,12484.12,4826.22,2314.21,837.53
F001336,R003,2025-03-31 07:30:00,Airbus A320,180,Completed,9683.42,3599.89,2479.55,1271.56
F001337,R003,2025-03-31 06:00:00,Airbus A320,180,Completed,10291.98,3625.91,1896.78,678.78
F001338,R004,2025-03-31 06:45:00,Boeing 737,160,Completed,10084.85,3864.0,2220.31,1344.33
F001339,R004,2025-03-31 12:45:00,Boeing 737,160,Completed,10314.58,3536.77,2845.57,1051.45
F001340,R005,2025-03-31 20:15:00,Airbus A320,180,Completed,3440.79,1161.41,2803.58,627.22
F001341,R006,2025-03-31 10:00:00,Boeing 737,160,Completed,3015.08,1133.17,2526.66,1360.57
F001342,R007,2025-03-31 07:15:00,Boeing 737,160,Completed,3844.0,1345.07,2962.92,516.12
F001343,R007,2025-03-31 17:00:00,Boeing 737,160,Completed,3419.54,1227.83,2165.72,1011.04
F001344,R008,2025-03-31 12:30:00,Airbus A320,180,Completed,3757.58,1305.21,1607.09,926.48
F001345,R009,2025-03-31 10:00:00,Airbus A320,180,Delayed,1050.5,368.77,2962.65,1397.39
F001346,R009,2025-03-31 17:45:00,Airbus A320,180,Completed,1053.58,361.3,1566.92,1430.31
F001347,R010,2025-03-31 09:15:00,Airbus A320,180,Completed,1030.72,384.5,2262.27,1081.49
F001348,R001,2025-04-01 12:45:00,Boeing 737,160,Completed,14040.09,4776.79,2643.92,1149.21
F001349,R001,2025-04-01 08:15:00,Airbus A320,180,Completed,13718.59,4762.51,2817.72,1298.21
F001350,R002,2025-04-01 22:45:00,Airbus A320,180,Completed,12984.1,5116.32,1939.6,744.03
F001351,R002,2025-04-01 13:30:00,Boeing 737,160,Completed,13492.22,5072.85,1673.13,741.05
F001352,R003,2025-04-01 17:00:00,Airbus A320,180,Completed,10275.76,3535.62,2043.45,984.15
F001353,R003,2025-04-01 13:45:00,Airbus A320,180,Delayed,9604.26,3813.03,2980.12,1425.72
F001354,R004,2025-04-01 19:15:00,Airbus A320,180,Completed,10753.77,3633.51,1676.95,908.5
F001355,R005,2025-04-01 21:15:00,Boeing 737,160,Completed,3512.94,1130.44,1681.18,763.38
F001356,R006,2025-04-01 09:15:00,Boeing 737,160,Completed,3485.14,1131.44,1750.4,573.01
