CustomerID,Age,Gender,LoyaltyTier,PassengerType
C03044,43,F,Gold,Business
C03045,50,F,Silver,Business
C03046,18,M,Gold,Leisure
C03047,57,F,None,Leisure
C03048,34,F,None,Leisure
C03049,46,M,Gold,Leisure
C03050,57,M,None,Business
C03051,19,M,Silver,Business
C03052,29,F,Silver,Business
C03053,35,F,None,Leisure
C03054,28,F,None,Business
C03055,66,F,Silver,Business
C03056,27,M,Silver,Leisure
C03057,31,F,Silver,Leisure
C03058,43,F,None,Leisure
C03059,21,Other,Silver,Business
C03060,34,M,None,Leisure
C03061,44,M,Platinum,Leisure
C03062,35,M,None,Business
C03063,38,M,None,Business
C03064,32,F,Silver,Leisure
C03065,18,M,None,Leisure
C03066,44,M,Silver,Leisure
C03067,66,Other,None,Business
C03068,40,F,None,Leisure
C03069,43,M,None,Business
C03070,50,F,None,Leisure
C03071,20,F,Silver,Business
C03072,65,M,Platinum,Leisure
C03073,43,M,None,Business
C03074,64,M,Silver,Leisure
C03075,29,M,None,Leisure
C03076,67,F,None,Leisure
C03077,51,M,Silver,Business
C03078,48,F,None,Business
C03079,43,F,Silver,Business
C03080,36,M,Gold,Business
C03081,58,M,None,Leisure
C03082,42,M,Silver,Business
C03083,18,F,Gold,Leisure
C03084,23,F,None,Leisure
C03085,37,M,None,Leisure
C03086,44,M,None,Leisure
C03087,39,F,Gold,Business
C03088,58,M,Silver,Leisure
C03089,18,F,None,Business
C03090,42,F,None,Business
C03091,18,F,None,Leisure
C03092,51,M,None,Leisure
C03093,38,F,None,Leisure
C03094,46,M,Silver,Business
C03095,27,M,None,Business
C03096,59,M,Silver,Leisure
C03097,55,Other,None,Leisure
C03098,48,M,Silver,Leisure
C03099,38,F,None,Leisure
C03100,48,M,None,Leisure
C03101,29,M,None,Leisure
C03102,52,F,None,Leisure
C03103,64,F,None,Business
C03104,56,F,Gold,Leisure
C03105,29,M,None,Business
C03106,45,F,Platinum,Leisure
C03107,20,M,Gold,Business
C03108,48,M,None,Leisure
C03109,46,M,Gold,Business
C03110,18,M,Silver,Leisure
C03111,22,F,Platinum,Leisure
C03112,35,F,Gold,Leisure
C03113,35,Other,None,Leisure
C03114,21,F,Silver,Business
C03115,45,M,Silver,Business
C03116,43,F,Gold,Leisure
C03117,37,M,None,Leisure
C03118,28,F,None,Leisure
C03119,55,M,None,Leisure
C03120,64,M,None,Leisure
C03121,32,F,None,Leisure
C03122,30,F,Silver,Business
C03123,47,M,None,Business
C03124,34,F,None,Leisure
C03125,37,F,None,Business
C03126,51,M,Silver,Leisure
C03127,18,F,None,Business
C03128,59,M,None,Leisure
C03129,41,F,None,Leisure
C03130,33,F,Silver,Leisure
C03131,38,M,None,Leisure
C03132,39,M,None,Business
C03133,18,F,None,Leisure
C03134,62,F,None,Leisure
C03135,40,M,Silver,Business
C03136,46,M,None,Business
C03137,54,F,Gold,Leisure
C03138,24,M,None,Business
C03139,47,M,Gold,Leisure
C03140,35,M,None,Leisure
C03141,52,M,Platinum,Leisure
C03142,18,F,Silver,Business
C03143,38,F,None,Leisure
C03144,30,M,None,Leisure
C03145,46,M,None,Leisure
C03146,47,M,None,Business
C03147,29,F,Silver,Leisure
C03148,29,F,None,Leisure
C03149,38,F,None,Business
C03150,26,M,Silver,Leisure
C03151,52,M,None,Leisure
C03152,34,M,Gold,Leisure
C03153,18,F,Silver,Leisure
C03154,34,M,None,Leisure
C03155,24,F,None,Leisure
C03156,18,M,Platinum,Leisure
C03157,21,M,Silver,Leisure
C03158,41,F,None,Business
C03159,59,M,None,Business
C03160,44,M,None,Business
C03161,30,M,Silver,Leisure
C03162,46,M,None,Business
C03163,33,F,None,Leisure
C03164,29,Other,Platinum,Leisure
C03165,22,F,None,Leisure
C03166,18,M,None,Business
C03167,34,F,None,Business
C03168,42,M,None,Business
C03169,38,F,Silver,Leisure
C03170,33,M,None,Leisure
C03171,25,M,None,Leisure
C03172,49,F,None,Leisure
C03173,20,M,None,Business
C03174,51,F,None,Leisure
C03175,24,F,None,Leisure
C03176,28,M,None,Leisure
C03177,18,M,None,Leisure
C03178,32,F,Gold,Business
C03179,54,F,None,Leisure
C03180,47,M,None,Leisure
C03181,54,M,None,Leisure
C03182,47,F,None,Leisure
C03183,23,M,Silver,Leisure
C03184,35,F,Platinum,Leisure
C03185,28,M,None,Business
C03186,59,M,Platinum,Leisure
C03187,22,F,None,Business
C03188,53,M,Platinum,Business
C03189,53,M,Silver,Leisure
C03190,67,M,None,Leisure
C03191,33,M,None,Business
C03192,50,M,Platinum,Leisure
C03193,74,M,None,Leisure
C03194,30,M,None,Leisure
C03195,18,F,None,Business
C03196,18,F,None,Leisure
C03197,50,F,None,Leisure
C03198,18,M,Silver,Leisure
C03199,34,F,Gold,Leisure
C03200,46,M,None,Leisure
C03201,42,M,Silver,Leisure
C03202,46,M,Silver,Leisure
C03203,43,F,None,Business
C03204,59,M,None,Leisure
C03205,25,M,Silver,Business
C03206,29,M,None,Leisure
C03207,28,M,None,Leisure
C03208,52,M,None,Business
C03209,53,M,None,Business
C03210,46,F,None,Business
C03211,57,F,None,Business
C03212,22,M,None,Business
C03213,65,M,None,Business
C03214,62,M,None,Business
C03215,51,M,Gold,Leisure
C03216,66,F,Gold,Leisure
C03217,18,M,None,Business
C03218,32,F,Platinum,Business
C03219,28,M,None,Leisure
C03220,50,F,Gold,Leisure
C03221,24,F,None,Leisure
C03222,51,F,None,Leisure
C03223,60,M,None,Leisure
C03224,50,M,None,Leisure
C03225,44,F,None,Leisure
C03226,25,M,None,Leisure
C03227,27,F,None,Leisure
C03228,58,F,Silver,Business
C03229,51,F,None,Leisure
C03230,39,M,None,Business
C03231,33,F,None,Leisure
C03232,18,M,Gold,Business
C03233,23,F,Gold,Business
C03234,68,F,Silver,Business
C03235,20,F,None,Leisure
C03236,42,F,Platinum,Business
C03237,55,F,Silver,Business
C03238,21,F,None,Business
C03239,42,M,None,Leisure
C03240,54,M,Silver,Leisure
C03241,40,M,None,Business
C03242,83,M,None,Business
C03243,18,F,None,Leisure
C03244,55,F,None,Leisure
C03245,37,Other,Gold,Business
C03246,51,M,Silver,Business
C03247,46,Other,None,Business
C03248,29,M,None,Leisure
C03249,43,F,None,Leisure
C03250,18,Other,None,Leisure
C03251,49,F,None,Business
C03252,44,M,Gold,Leisure
C03253,49,F,Silver,Business
C03254,55,F,None,Leisure
C03255,45,F,Silver,Leisure
C03256,42,M,Gold,Business
C03257,26,F,Silver,Leisure
C03258,29,F,None,Leisure
C03259,57,M,None,Leisure
C03260,61,F,None,Leisure
C03261,36,Other,None,Leisure
C03262,40,M,Gold,Business
C03263,26,F,None,Leisure
C03264,57,F,None,Business
C03265,49,M,None,Business
C03266,69,F,Gold,Leisure
C03267,26,M,Silver,Leisure
C03268,34,F,None,Business
C03269,43,F,None,Business
C03270,49,M,Silver,Leisure
C03271,36,M,None,Leisure
C03272,26,F,Platinum,Leisure
C03273,53,M,None,Business
C03274,50,M,None,Leisure
C03275,26,M,Gold,Leisure
C03276,60,F,Gold,Business
C03277,57,M,None,Business
C03278,42,M,Gold,Leisure
C03279,41,F,None,Business
C03280,48,M,None,Leisure
C03281,27,F,None,Leisure
C03282,40,F,Gold,Business
C03283,18,M,None,Leisure
C03284,53,M,None,Leisure
C03285,18,M,None,Business
C03286,62,Other,Silver,Business
C03287,35,F,Platinum,Leisure
C03288,36,M,None,Leisure
C03289,30,M,None,Business
C03290,35,F,Silver,Leisure
C03291,61,M,None,Leisure
C03292,18,M,Platinum,Leisure
C03293,59,M,None,Leisure
C03294,45,F,None,Leisure
C03295,21,F,Silver,Business
C03296,23,M,Silver,Leisure
C03297,65,M,None,Leisure
C03298,25,M,Silver,Leisure
C03299,22,M,None,Leisure
C03300,57,M,None,Leisure
C03301,45,M,None,Leisure
C03302,25,M,Silver,Leisure
C03303,43,M,Gold,Leisure
C03304,24,M,None,Leisure
C03305,56,F,None,Business
C03306,55,F,Gold,Business
C03307,47,F,None,Business
C03308,45,M,None,Business
C03309,66,M,None,Leisure
C03310,39,M,None,Business
C03311,22,F,Silver,Leisure
C03312,46,M,Silver,Leisure
C03313,71,M,None,Leisure
C03314,24,M,None,Leisure
C03315,34,Other,None,Business
C03316,46,Other,None,Leisure
C03317,39,F,Platinum,Leisure
C03318,25,M,None,Leisure
C03319,56,F,None,Leisure
C03320,74,F,None,Leisure
C03321,42,F,None,Leisure
C03322,26,F,Platinum,Business
C03323,18,M,None,Leisure
C03324,43,F,None,Business
C03325,56,F,None,Business
C03326,47,F,Silver,Leisure
C03327,39,F,None,Leisure
C03328,31,M,None,Leisure
C03329,23,F,Silver,Leisure
C03330,52,F,None,Leisure
C03331,53,M,Silver,Leisure
C03332,18,M,None,Business
C03333,63,F,Gold,Leisure
C03334,48,F,None,Leisure
C03335,60,M,Silver,Business
C03336,19,M,None,Business
C03337,19,F,None,Business
C03338,37,M,None,Leisure
C03339,47,Other,Silver,Business
C03340,66,F,None,Business
C03341,50,F,None,Leisure
C03342,36,F,None,Business
C03343,24,F,None,Business
C03344,58,M,Gold,Business
C03345,25,M,Silver,Business
C03346,64,M,Gold,Business
C03347,35,F,None,Business
C03348,63,F,None,Leisure
C03349,50,M,Silver,Leisure
C03350,37,M,Gold,Business
C03351,32,M,Platinum,Leisure
C03352,34,F,None,Business
C03353,46,M,Silver,Business
C03354,41,M,Silver,Business
C03355,31,F,Gold,Leisure
C03356,37,M,Silver,Business
C03357,41,M,None,Leisure
C03358,18,M,Silver,Business
C03359,46,F,None,Leisure
C03360,25,M,Platinum,Leisure
C03361,22,F,None,Leisure
C03362,18,F,None,Leisure
C03363,18,F,Silver,Business
C03364,19,M,None,Business
C03365,29,M,Silver,Leisure
C03366,69,M,None,Business
C03367,32,M,Platinum,Leisure
C03368,42,F,Silver,Leisure
C03369,46,M,Silver,Business
C03370,41,M,Silver,Leisure
C03371,38,M,None,Leisure
C03372,22,F,None,Leisure
C03373,61,F,None,Business
C03374,67,M,Silver,Leisure
C03375,18,M,Silver,Leisure
C03376,24,M,Gold,Business
C03377,35,M,Silver,Business
C03378,25,M,None,Leisure
C03379,47,M,Gold,Leisure
C03380,29,F,Silver,Leisure
C03381,72,F,None,Business
C03382,57,F,Gold,Leisure
C03383,43,M,Gold,Leisure
C03384,55,F,Silver,Leisure
C03385,56,F,Gold,Business
C03386,31,F,None,Leisure
C03387,27,M,Gold,Business
C03388,41,F,Gold,Leisure
C03389,52,F,Silver,Business
C03390,42,F,Silver,Business
C03391,18,F,None,Leisure
C03392,27,F,None,Leisure
C03393,38,Other,Gold,Leisure
C03394,38,F,None,Leisure
C03395,69,F,None,Leisure
C03396,19,F,Silver,Business
C03397,47,F,None,Leisure
C03398,62,M,Silver,Leisure
C03399,74,M,Platinum,Business
C03400,33,F,None,Leisure
C03401,47,F,None,Business
C03402,48,F,None,Business
C03403,42,F,Silver,Leisure
C03404,38,M,Platinum,Leisure
C03405,46,M,None,Leisure
C03406,18,F,None,Leisure
C03407,50,M,Gold,Business
C03408,41,M,Silver,Business
C03409,36,M,Silver,Business
C03410,70,M,Gold,Business
C03411,29,M,None,Leisure
C03412,33,M,None,Business
C03413,69,F,Gold,Leisure
C03414,27,F,None,Leisure
C03415,31,M,None,Business
C03416,37,F,None,Leisure
C03417,52,M,None,Leisure
C03418,43,F,None,Business
C03419,20,M,None,Leisure
C03420,32,F,None,Leisure
C03421,30,F,None,Leisure
C03422,38,M,None,Business
C03423,46,F,None,Leisure
C03424,46,F,None,Leisure
C03425,18,F,None,Leisure
C03426,55,M,None,Leisure
C03427,43,F,None,Leisure
C03428,60,M,None,Leisure
C03429,46,F,Gold,Business
C03430,56,F,None,Leisure
C03431,46,M,Gold,Business
C03432,60,F,None,Leisure
C03433,47,M,None,Business
C03434,38,F,Silver,Business
C03435,74,M,Silver,Leisure
C03436,53,M,Silver,Leisure
C03437,48,M,None,Leisure
C03438,20,F,None,Leisure
C03439,20,M,None,Business
C03440,44,F,None,Leisure
C03441,42,F,None,Business
C03442,30,M,Gold,Business
C03443,42,F,Platinum,Leisure
C03444,63,M,None,Leisure
C03445,50,F,Gold,Leisure
C03446,22,M,Silver,Business
C03447,38,F,None,Leisure
C03448,27,F,Silver,Leisure
C03449,34,F,None,Business
C03450,33,M,Silver,Leisure
C03451,32,M,None,Business
C03452,21,F,Gold,Business
C03453,38,M,Silver,Leisure
C03454,31,M,Silver,Business
C03455,18,M,Gold,Leisure
C03456,70,M,Silver,Business
C03457,56,M,None,Business
C03458,34,Other,Silver,Business
C03459,40,F,Gold,Business
C03460,22,F,Gold,Business
C03461,65,M,None,Leisure
C03462,68,M,None,Leisure
C03463,42,F,Silver,Leisure
C03464,55,F,Platinum,Business
C03465,42,F,None,Business
C03466,19,F,Silver,Leisure
C03467,33,M,None,Business
C03468,41,Other,Gold,Leisure
C03469,33,F,Silver,Business
C03470,36,M,None,Leisure
C03471,38,M,Gold,Leisure
C03472,38,M,None,Leisure
C03473,40,M,None,Leisure
C03474,24,F,Silver,Leisure
C03475,29,M,None,Leisure
C03476,20,M,Silver,Business
C03477,54,F,Silver,Business
C03478,18,F,Silver,Leisure
C03479,57,M,None,Leisure
C03480,60,F,None,Business
C03481,35,M,None,Business
C03482,18,M,None,Leisure
C03483,34,Other,None,Leisure
C03484,39,F,None,Leisure
C03485,24,M,None,Leisure
C03486,32,F,Gold,Business
C03487,62,M,None,Business
C03488,49,M,None,Business
C03489,26,F,None,Leisure
C03490,18,M,Silver,Leisure
C03491,35,F,Platinum,Business
C03492,36,M,None,Business
C03493,47,F,None,Leisure
C03494,31,M,None,Business
C03495,47,F,Gold,Leisure
C03496,69,M,None,Leisure
C03497,52,M,None,Business
C03498,39,F,None,Business
C03499,37,F,Gold,Leisure
C03500,34,F,None,Leisure
C03501,57,M,None,Leisure
C03502,30,F,None,Leisure
C03503,40,F,Platinum,Leisure
C03504,40,M,None,Business
C03505,32,M,None,Leisure
C03506,19,M,None,Leisure
C03507,44,M,Silver,Leisure
C03508,39,F,None,Leisure
C03509,47,M,None,Leisure
C03510,31,M,None,Leisure
C03511,58,M,None,Business
C03512,26,F,Silver,Leisure
C03513,65,M,None,Leisure
C03514,18,M,None,Business
C03515,46,F,None,Leisure
C03516,47,F,None,Leisure
C03517,28,M,None,Business
C03518,46,F,None,Leisure
C03519,59,F,Gold,Leisure
C03520,18,F,None,Business
C03521,47,F,None,Business
C03522,18,M,None,Leisure
C03523,25,M,None,Leisure
C03524,64,F,Gold,Business
C03525,31,M,Silver,Leisure
C03526,22,F,None,Leisure
C03527,37,M,Silver,Leisure
C03528,71,M,None,Business
C03529,18,M,None,Business
C03530,24,F,Silver,Leisure
C03531,62,F,None,Leisure
C03532,67,M,None,Business
C03533,38,F,Platinum,Business
C03534,21,M,Silver,Leisure
C03535,71,F,Silver,Leisure
C03536,63,F,None,Leisure
C03537,50,M,None,Leisure
C03538,27,F,Silver,Business
C03539,39,F,None,Business
C03540,37,F,None,Leisure
C03541,44,M,Gold,Leisure
C03542,61,M,None,Leisure
C03543,53,F,None,Leisure
C03544,23,F,None,Leisure
C03545,60,F,None,Leisure
C03546,44,M,Silver,Leisure
C03547,50,F,None,Leisure
C03548,61,M,None,Leisure
C03549,23,M,None,Leisure
C03550,39,F,None,Leisure
C03551,32,F,Gold,Business
C03552,18,F,Silver,Business
C03553,45,F,None,Leisure
C03554,77,F,None,Leisure
C03555,18,F,Silver,Business
C03556,39,F,None,Leisure
C03557,49,F,None,Leisure
C03558,41,M,None,Leisure
C03559,38,M,Gold,Leisure
C03560,20,F,None,Leisure
C03561,43,F,Gold,Business
C03562,28,F,None,Leisure
C03563,18,M,None,Business
C03564,57,M,Silver,Business
C03565,54,F,None,Leisure
C03566,40,M,None,Business
C03567,43,M,None,Leisure
C03568,56,M,None,Business
C03569,43,Other,Gold,Leisure
C03570,53,M,None,Leisure
C03571,35,F,None,Leisure
C03572,59,F,Silver,Business
C03573,44,F,None,Leisure
C03574,42,M,Gold,Leisure
C03575,20,M,None,Leisure
C03576,44,F,None,Leisure
C03577,27,F,None,Business
C03578,30,M,None,Leisure
C03579,27,M,None,Leisure
C03580,24,M,None,Leisure
C03581,71,M,None,Leisure
C03582,59,F,Silver,Business
C03583,68,M,Gold,Leisure
C03584,21,F,Silver,Leisure
C03585,41,M,None,Leisure
C03586,20,F,None,Business
C03587,29,M,Platinum,Leisure
C03588,26,M,Gold,Leisure
C03589,58,F,None,Business
C03590,34,M,Silver,Leisure
C03591,56,F,None,Business
C03592,49,F,None,Leisure
C03593,74,M,Gold,Leisure
C03594,18,M,None,Leisure
C03595,58,M,None,Leisure
C03596,57,F,None,Business
C03597,25,M,None,Business
C03598,55,F,None,Leisure
C03599,45,F,Gold,Leisure
C03600,36,M,None,Leisure
C03601,27,F,Silver,Business
C03602,29,F,None,Leisure
C03603,70,M,None,Business
C03604,40,M,None,Business
C03605,51,F,None,Leisure
C03606,28,Other,None,Leisure
C03607,28,F,None,Business
C03608,56,M,Silver,Leisure
C03609,19,F,None,Leisure
C03610,33,F,None,Business
C03611,40,F,None,Business
C03612,41,F,None,Leisure
C03613,37,M,Silver,Business
C03614,45,F,None,Leisure
C03615,50,F,Gold,Business
C03616,51,F,None,Leisure
C03617,25,F,None,Business
C03618,35,M,None,Leisure
C03619,57,F,Gold,Leisure
C03620,53,M,None,Business
C03621,19,M,None,Leisure
C03622,45,F,Silver,Leisure
C03623,18,F,None,Leisure
C03624,40,F,None,Business
C03625,68,F,Platinum,Leisure
C03626,25,M,None,Leisure
C03627,27,M,None,Business
C03628,51,M,Silver,Leisure
C03629,18,M,None,Leisure
C03630,30,F,None,Leisure
C03631,48,F,Silver,Business
C03632,30,M,Gold,Leisure
C03633,36,M,Silver,Business
C03634,51,F,None,Leisure
C03635,46,M,None,Leisure
C03636,44,F,None,Leisure
C03637,34,M,None,Leisure
C03638,45,F,Gold,Leisure
C03639,38,M,Gold,Leisure
C03640,46,M,None,Business
C03641,32,M,None,Leisure
C03642,37,M,Silver,Leisure
C03643,25,F,Silver,Leisure
C03644,39,M,Silver,Business
C03645,27,F,None,Business
C03646,23,F,Silver,Leisure
C03647,43,M,Silver,Business
C03648,43,M,None,Leisure
C03649,51,M,Silver,Leisure
C03650,33,M,None,Leisure
C03651,46,F,None,Leisure
C03652,48,M,None,Leisure
C03653,46,F,None,Leisure
C03654,27,F,Gold,Leisure
C03655,42,F,None,Leisure
C03656,45,F,Platinum,Leisure
C03657,40,F,Silver,Business
C03658,18,F,Gold,Leisure
C03659,42,F,None,Leisure
C03660,73,F,None,Leisure
C03661,34,M,None,Leisure
C03662,29,M,Silver,Leisure
C03663,45,M,Gold,Leisure
C03664,44,M,Silver,Business
C03665,57,M,None,Leisure
C03666,21,M,None,Business
C03667,50,F,Silver,Leisure
C03668,48,M,None,Business
C03669,37,M,None,Leisure
C03670,45,M,None,Leisure
C03671,55,F,Gold,Leisure
C03672,53,F,Silver,Business
C03673,22,F,None,Leisure
C03674,52,F,None,Leisure
C03675,39,M,Silver,Leisure
C03676,41,M,None,Business
C03677,41,M,None,Leisure
C03678,37,M,Silver,Leisure
C03679,57,F,None,Leisure
C03680,38,M,Gold,Business
C03681,23,M,None,Business
C03682,34,F,Silver,Business
C03683,42,M,None,Leisure
C03684,58,Other,Silver,Leisure
C03685,49,F,None,Business
C03686,27,F,Gold,Business
C03687,77,M,None,Business
C03688,43,M,Silver,Leisure
C03689,59,M,None,Business
C03690,37,M,None,Leisure
C03691,48,M,Silver,Business
C03692,52,M,None,Leisure
C03693,58,F,Silver,Business
C03694,55,M,None,Business
C03695,53,F,None,Leisure
C03696,35,F,None,Leisure
C03697,31,F,None,Business
C03698,44,F,None,Leisure
C03699,53,M,None,Leisure
C03700,36,F,None,Leisure
C03701,55,F,None,Leisure
C03702,61,F,None,Leisure
C03703,26,F,Silver,Leisure
C03704,27,M,Silver,Leisure
C03705,37,M,Gold,Business
C03706,44,F,Gold,Leisure
C03707,32,F,Gold,Business
C03708,60,F,Gold,Leisure
C03709,46,M,Gold,Leisure
C03710,40,F,None,Leisure
C03711,18,F,None,Leisure
C03712,20,M,None,Leisure
C03713,44,M,Gold,Leisure
C03714,18,F,None,Leisure
C03715,55,F,Gold,Leisure
C03716,37,M,None,Business
C03717,88,F,None,Leisure
C03718,74,M,Silver,Leisure
C03719,37,F,Silver,Leisure
C03720,38,M,Gold,Leisure
C03721,54,M,Silver,Business
C03722,65,M,None,Leisure
C03723,18,F,Gold,Leisure
C03724,18,F,Gold,Business
C03725,30,M,Gold,Leisure
C03726,48,M,Silver,Leisure
C03727,47,M,Gold,Leisure
C03728,56,F,None,Leisure
C03729,22,M,None,Business
C03730,18,M,None,Leisure
C03731,52,F,None,Leisure
C03732,27,M,Gold,Leisure
C03733,18,F,Silver,Leisure
C03734,42,M,Gold,Business
C03735,51,F,Silver,Business
C03736,38,F,None,Leisure
C03737,33,M,Gold,Leisure
C03738,37,F,None,Leisure
C03739,34,M,None,Leisure
C03740,19,F,None,Leisure
C03741,29,M,Gold,Leisure
C03742,47,F,Gold,Leisure
C03743,44,M,Silver,Leisure
C03744,42,M,Gold,Leisure
C03745,25,F,Silver,Leisure
C03746,37,F,Gold,Leisure
C03747,18,F,None,Leisure
C03748,42,M,Platinum,Leisure
C03749,61,F,None,Leisure
C03750,18,M,None,Business
C03751,31,F,None,Leisure
C03752,44,F,None,Business
C03753,58,M,None,Business
C03754,33,F,None,Business
C03755,29,F,Silver,Leisure
C03756,18,M,None,Leisure
C03757,41,M,Gold,Leisure
C03758,70,M,Gold,Business
C03759,44,F,Silver,Leisure
C03760,39,M,Platinum,Business
C03761,44,F,None,Leisure
C03762,39,F,Platinum,Leisure
C03763,27,M,None,Leisure
C03764,52,F,None,Business
C03765,43,F,None,Leisure
C03766,40,F,Silver,Business
C03767,25,M,None,Business
C03768,59,M,None,Leisure
C03769,49,F,None,Leisure
C03770,31,F,None,Leisure
C03771,55,F,Gold,Business
C03772,32,F,None,Leisure
C03773,28,F,None,Leisure
C03774,28,F,None,Leisure
C03775,18,F,None,Business
C03776,47,F,None,Business
C03777,18,M,None,Leisure
C03778,21,M,None,Leisure
C03779,18,M,Silver,Leisure
C03780,38,F,None,Leisure
C03781,37,M,None,Leisure
C03782,35,M,None,Leisure
C03783,24,F,Silver,Business
C03784,22,Other,None,Leisure
C03785,46,M,None,Leisure
C03786,31,M,None,Leisure
C03787,44,F,None,Leisure
C03788,26,M,Silver,Leisure
C03789,42,F,None,Business
C03790,59,F,Gold,Business
C03791,48,M,None,Business
C03792,33,F,None,Leisure
C03793,43,M,None,Leisure
C03794,36,Other,Gold,Leisure
C03795,40,M,Gold,Business
C03796,35,F,Gold,Leisure
C03797,37,M,Silver,Leisure
C03798,43,M,None,Business
C03799,25,M,Silver,Leisure
C03800,24,F,None,Business
C03801,19,F,None,Leisure
C03802,18,F,None,Leisure
C03803,21,M,None,Leisure
C03804,42,M,Gold,Leisure
C03805,26,M,Silver,Leisure
C03806,47,F,None,Business
C03807,40,F,Silver,Leisure
C03808,18,M,Silver,Business
C03809,49,M,None,Business
C03810,52,F,None,Leisure
C03811,25,M,None,Leisure
C03812,46,F,None,Business
C03813,27,M,Platinum,Business
C03814,41,F,Gold,Business
C03815,21,F,None,Leisure
C03816,18,F,None,Leisure
C03817,34,M,None,Leisure
C03818,38,M,None,Leisure
C03819,34,M,None,Leisure
C03820,22,F,Gold,Leisure
C03821,34,M,Silver,Leisure
C03822,44,F,None,Leisure
C03823,39,F,Gold,Business
C03824,42,M,None,Leisure
C03825,29,F,None,Leisure
C03826,57,F,None,Leisure
C03827,22,M,None,Leisure
C03828,47,M,Silver,Leisure
C03829,57,M,None,Business
C03830,47,F,None,Business
C03831,36,M,Gold,Business
C03832,32,F,Gold,Leisure
C03833,55,F,Gold,Leisure
C03834,18,F,None,Leisure
C03835,25,Other,Silver,Business
C03836,34,F,Gold,Leisure
C03837,58,M,Platinum,Leisure
C03838,45,F,None,Leisure
C03839,25,M,None,Leisure
C03840,35,Other,None,Leisure
C03841,30,M,Gold,Leisure
C03842,29,F,None,Leisure
C03843,54,M,Silver,Leisure
C03844,19,M,None,Leisure
C03845,64,M,Silver,Leisure
C03846,52,M,None,Leisure
C03847,56,F,Gold,Leisure
C03848,33,M,Silver,Leisure
C03849,37,F,None,Leisure
C03850,18,F,Gold,Business
C03851,32,F,None,Leisure
C03852,47,F,Silver,Leisure
